borough;neighborhood;bin;numfloors;house_number;street_name;full_street_name;zipcode;full_address;streetview_image_usable_flag;streetview_stairs_detected;streetview_gate_detected;streetview_ramp_or_barrier_detected;streetview_amr_can_reach_door_flag;amr_accessibility_probability_estimated;amr_index_estimated
Manhattan;Midtown South-Flatiron-Union Square;1015085;3;110;28;W  28 ST;10001;110 W  28 ST;True;False;True;False;False;0.728378032;72.83780319
Manhattan;Midtown South-Flatiron-Union Square;1015708;4;52;28;W  28 ST;10001;52 W  28 ST;True;False;False;False;True;0.740270715;74.02707148
Manhattan;Hell's Kitchen;1026410;4;;;;;;True;True;True;False;False;0.163688708;16.36887076
Manhattan;Midtown-Times Square;1022698;4;;;;;;True;False;False;False;True;0.715116844;71.51168439
Manhattan;Chelsea-Hudson Yards;1012817;3;456;25;W  25 ST;10001;456 W  25 ST;True;True;False;False;False;0.087327241;8.732724098
Manhattan;Chelsea-Hudson Yards;1013116;5;;;;;;True;True;True;False;False;0.184611001;18.46110012
Manhattan;Hell's Kitchen;1026409;4;419;44;W  44 ST;10036;419 W  44 ST;True;True;True;False;False;0.221640708;22.16407077
Manhattan;Midtown-Times Square;1014489;17;250;39;W  39 ST;10018;250 W  39 ST;True;False;False;False;True;0.864810452;86.48104523
Manhattan;Midtown South-Flatiron-Union Square;1017031;12;12;33;E  33 ST;10016;12 E  33 ST;True;False;False;False;True;0.838740445;83.87404452
Manhattan;Midtown-Times Square;1015992;16;49;38;W  38 ST;10018;49 W  38 ST;True;False;False;False;True;0.881491434;88.14914336
Manhattan;Gramercy;1020520;3;353;19;E  19 ST;10003;353 E  19 ST;True;True;True;False;False;0.087470917;8.747091736
Manhattan;Hell's Kitchen;1027014;5;519;48;W  48 ST;10036;519 W  48 ST;True;True;True;False;False;0.210567885;21.05678848
Manhattan;Chelsea-Hudson Yards;1012297;5;511;20;W  20 ST;10011;511 W  20 ST;True;False;False;False;True;0.875798448;87.57984476
Manhattan;Chelsea-Hudson Yards;1012442;4;527;29;W  29 ST;10001;527 W  29 ST;True;False;False;False;True;0.840259629;84.02596286
Manhattan;Hell's Kitchen;1027157;6;625;55;W  55 ST;10019;625 W  55 ST;True;False;False;False;True;0.795899797;79.58997974
Manhattan;Upper West Side-Lincoln Square;1028593;5;20;71;W  71 ST;10023;20 W  71 ST;True;True;True;False;False;0.112876944;11.28769439
Manhattan;Gramercy;1017952;4;5;GRAMERCY;GRAMERCY PARK W;10003;5 GRAMERCY PARK W;True;False;True;False;True;0.093611142;9.361114181
Manhattan;Hell's Kitchen;1025183;17;344;51;W  51 ST;10019;344 W  51 ST;True;False;False;True;True;0.891058615;89.10586153
Manhattan;Hell's Kitchen;1024963;5;325;43;W  43 ST;10036;325 W  43 ST;True;True;True;False;False;0.181145796;18.11457959
Manhattan;Gramercy;1019562;5;237;17;E  17 ST;10003;237 E  17 ST;True;True;True;False;False;0.413338183;41.33381825
Manhattan;Gramercy;1020425;4;273;1;1 AVE;10003;273 1 AVE;True;False;False;False;True;0.784540746;78.45407456
Manhattan;Upper West Side-Lincoln Square;1028244;4;10;68;W  68 ST;10023;10 W  68 ST;True;False;False;False;False;0.244276319;24.42763187
Manhattan;Midtown-Times Square;1015957;2;59;37;W  37 ST;10018;59 W  37 ST;True;False;False;True;True;0.745106869;74.5106869
Manhattan;Hell's Kitchen;1026701;2;;;;;;True;False;False;False;True;0.281594785;28.15947848
Manhattan;Hell's Kitchen;1026349;5;449;43;W  43 ST;10036;449 W  43 ST;True;True;True;False;False;0.169417139;16.94171388
Manhattan;Midtown South-Flatiron-Union Square;1016278;21;1;22;E  22 ST;10010;1 E  22 ST;True;False;True;False;False;0.65287754;65.28775396
Manhattan;Upper West Side (Central);1031229;4;;;;;;True;True;False;False;False;0.137101216;13.71012155
Manhattan;Chelsea-Hudson Yards;1013297;4;323;21;W  21 ST;10011;323 W  21 ST;True;True;True;False;False;0.172651811;17.2651811
Manhattan;Midtown South-Flatiron-Union Square;1014289;4;342;7;7 AVE;10001;342 7 AVE;True;False;False;False;True;0.874872718;87.48727178
Manhattan;Midtown-Times Square;1024840;2;236;54;W  54 ST;10019;236 W  54 ST;True;False;False;False;True;0.703819964;70.38199639
Manhattan;Chelsea-Hudson Yards;1014949;12;135;23;W  23 ST;10011;135 W  23 ST;True;False;False;False;True;0.672002223;67.20022233
Manhattan;Hell's Kitchen;1026718;3;447;51;W  51 ST;10019;447 W  51 ST;True;True;True;False;False;0.145127036;14.5127036
Manhattan;Upper West Side-Lincoln Square;1028260;31;157;COLUMBUS;COLUMBUS AVE;10023;157 COLUMBUS AVE;True;False;False;False;True;0.949127094;94.91270945
Manhattan;Hell's Kitchen;1026875;5;458;57;W  57 ST;10019;458 W  57 ST;True;True;False;False;False;0.157187325;15.71873246
Manhattan;Chelsea-Hudson Yards;1013302;5;311;21;W  21 ST;10011;311 W  21 ST;True;True;True;False;False;0.214897234;21.48972338
Manhattan;Gramercy;1018070;6;125;24;E  24 ST;10010;125 E  24 ST;True;True;False;True;True;0.476625754;47.66257535
Manhattan;Upper West Side-Lincoln Square;1028643;4;40;73;W  73 ST;10023;40 W  73 ST;True;True;False;False;False;0.159883998;15.9883998
Manhattan;Midtown South-Flatiron-Union Square;1017102;5;51;34;E  34 ST;10016;51 E  34 ST;True;False;False;False;True;0.649623077;64.96230771
Manhattan;Hell's Kitchen;1026562;5;421;47;W  47 ST;10036;421 W  47 ST;True;True;False;False;False;0.370592139;37.05921395
Manhattan;Hell's Kitchen;1026385;4;456;44;W  44 ST;10036;456 W  44 ST;True;True;True;False;False;0.171074783;17.10747826
Manhattan;Hell's Kitchen;1025146;5;308;49;W  49 ST;10019;308 W  49 ST;True;True;False;False;False;0.22632494;22.63249397
Manhattan;Chelsea-Hudson Yards;1012815;4;;;;;;True;True;True;False;False;0.15162178;15.16217796
Manhattan;Hell's Kitchen;1026348;3;451;43;W  43 ST;10036;451 W  43 ST;True;False;True;False;True;0.170098618;17.00986184
Manhattan;Midtown-Times Square;1017593;5;25;39;E  39 ST;10016;25 E  39 ST;True;False;True;False;False;0.199533234;19.95332336
Manhattan;Gramercy;1017824;6;140;17;E  17 ST;10003;140 E  17 ST;True;True;True;False;False;0.544796905;54.47969049
Manhattan;Midtown-Times Square;1015919;24;67;36;W  36 ST;10018;67 W  36 ST;True;False;False;False;True;0.875925167;87.59251669
Manhattan;Midtown South-Flatiron-Union Square;1015492;16;23;20;W  20 ST;10011;23 W  20 ST;True;False;False;False;True;0.916314171;91.63141714
Manhattan;Midtown South-Flatiron-Union Square;1016127;4;862;BROADWAY;BROADWAY;10003;862 BROADWAY;False;False;False;False;False;0.505193514;50.51935142
Manhattan;Hell's Kitchen;1026974;5;524;47;W  47 ST;10036;524 W  47 ST;True;False;True;False;True;0.223352797;22.3352797
Manhattan;Hell's Kitchen;1026503;5;428;47;W  47 ST;10036;428 W  47 ST;True;True;False;False;False;0.227419254;22.74192542
Manhattan;Gramercy;1019644;16;245;21;E  21 ST;10010;245 E  21 ST;True;False;False;True;True;0.852600078;85.26000776
Manhattan;Upper West Side (Central);1030216;4;112;78;W  78 ST;10024;112 W  78 ST;True;True;False;False;False;0.057094442;5.709444216
Manhattan;Gramercy;1020498;4;338;19;E  19 ST;10003;338 E  19 ST;True;True;True;False;False;0.20395668;20.39566796
Manhattan;Midtown South-Flatiron-Union Square;1015651;6;222;5;5 AVE;10001;222 5 AVE;True;False;False;False;True;0.874994823;87.49948225
Manhattan;Chelsea-Hudson Yards;1014125;4;203;22;W  22 ST;10011;203 W  22 ST;True;False;False;False;True;0.113788294;11.37882938
Manhattan;Gramercy;1017961;5;;;;;;True;False;False;False;True;0.793761193;79.3761193
Manhattan;Midtown South-Flatiron-Union Square;1016069;11;1;15;E  15 ST;10003;1 E  15 ST;True;False;False;False;True;0.83846957;83.84695703
Manhattan;Midtown South-Flatiron-Union Square;1015060;21;161;27;W  27 ST;10001;161 W  27 ST;False;False;False;False;False;0.843779626;84.37796259
Manhattan;Chelsea-Hudson Yards;1014179;6;254;25;W  25 ST;10001;254 W  25 ST;True;True;True;False;False;0.611221196;61.12211962
Manhattan;Chelsea-Hudson Yards;1012833;6;400;31;W  31 ST;10001;400 W  31 ST;True;False;False;False;True;0.827922372;82.7922372
Manhattan;Chelsea-Hudson Yards;1014076;6;196;7;7 AVE;10011;196 7 AVE;False;False;False;False;False;0.790836868;79.08368682
Manhattan;Hell's Kitchen;1026456;4;661;9;9 AVE;10036;661 9 AVE;True;False;False;False;True;0.788974145;78.89741448
Manhattan;Chelsea-Hudson Yards;1013296;5;;;;;;True;True;True;False;False;0.103397278;10.33972781
Manhattan;Gramercy;1019605;4;;;;;;True;False;True;False;False;0.086400654;8.640065371
Manhattan;Midtown South-Flatiron-Union Square;1016897;6;;;;;;False;False;False;False;False;0.870292254;87.02922538
Manhattan;Midtown South-Flatiron-Union Square;1016745;16;352;PARK;PARK AVE S;10010;352 PARK AVE S;True;False;False;False;True;0.831413082;83.14130821
Manhattan;Upper West Side (Central);1031230;6;7;83;W  83 ST;10024;7 W  83 ST;True;False;True;False;True;0.298762433;29.87624325
Manhattan;Chelsea-Hudson Yards;1013314;4;314;22;W  22 ST;10011;314 W  22 ST;True;True;True;False;False;0.10853943;10.85394296
Manhattan;Upper West Side (Central);1031598;4;57;90;W  90 ST;10024;57 W  90 ST;True;False;True;False;True;0.129248018;12.92480176
Manhattan;Midtown South-Flatiron-Union Square;1015476;5;144;5;5 AVE;10011;144 5 AVE;True;False;False;False;True;0.697234828;69.72348279
Manhattan;Midtown South-Flatiron-Union Square;1017105;26;10;PARK;PARK AVE;10016;10 PARK AVE;True;False;False;False;True;0.766304361;76.6304361
Manhattan;Upper West Side (Central);1030085;6;136;75;W  75 ST;10023;136 W  75 ST;True;False;False;False;True;0.580641738;58.06417383
Manhattan;Hell's Kitchen;1026754;2;455;53;W  53 ST;10019;455 W  53 ST;True;False;False;False;True;0.748418729;74.84187286
Manhattan;Midtown South-Flatiron-Union Square;1015607;1;32;25;W  25 ST;10010;32 W  25 ST;True;False;False;False;True;0.819502164;81.95021642
Manhattan;Hell's Kitchen;1025120;5;696;9;9 AVE;10036;696 9 AVE;True;False;False;False;True;0.221417041;22.1417041
Manhattan;Midtown-Times Square;1024683;10;225;42;W  42 ST;10036;225 W  42 ST;True;False;False;False;False;0.887374418;88.73744185
Manhattan;Midtown-Times Square;1017176;8;;;;;;True;False;False;False;True;0.751020779;75.1020779
Manhattan;Midtown South-Flatiron-Union Square;1015491;12;27;20;W  20 ST;10011;27 W  20 ST;True;False;False;False;True;0.833317757;83.33177573
Manhattan;Chelsea-Hudson Yards;1012308;8;541;21;W  21 ST;10011;541 W  21 ST;True;False;False;False;True;0.828323247;82.83232469
Manhattan;Chelsea-Hudson Yards;1013077;3;145;8;8 AVE;10011;145 8 AVE;True;False;False;False;True;0.498986821;49.89868215
Manhattan;Chelsea-Hudson Yards;1014003;5;250;20;W  20 ST;10011;250 W  20 ST;True;True;True;False;False;0.217209869;21.72098686
Manhattan;Upper West Side (Central);1031142;4;14;82;W  82 ST;10024;14 W  82 ST;True;False;True;False;True;0.148524179;14.8524179
Manhattan;Hell's Kitchen;1026776;5;448;54;W  54 ST;10019;448 W  54 ST;True;True;True;False;False;0.220150335;22.01503355
Manhattan;Upper West Side (Central);1030851;4;255;76;W  76 ST;10023;255 W  76 ST;False;False;False;False;False;0.15637188;15.63718801
Manhattan;Chelsea-Hudson Yards;1012405;3;533;27;W  27 ST;10001;533 W  27 ST;True;False;False;False;True;0.7496344;74.96344
Manhattan;Midtown South-Flatiron-Union Square;1017033;6;2;33;E  33 ST;10016;2 E  33 ST;True;False;False;False;True;0.850723095;85.07230954
Manhattan;Hell's Kitchen;1026901;5;467;57;W  57 ST;10019;467 W  57 ST;True;False;True;False;True;0.130891324;13.08913238
Manhattan;Upper West Side (Central);1031510;4;23;88;W  88 ST;10024;23 W  88 ST;True;True;True;False;False;0.348839691;34.88396909
Manhattan;Upper West Side (Central);1030140;4;106;76;W  76 ST;10023;106 W  76 ST;True;True;True;False;False;0.153434399;15.34343993
Manhattan;Chelsea-Hudson Yards;1013487;4;383;8;8 AVE;10001;383 8 AVE;True;False;False;True;True;0.708386103;70.83861025
Manhattan;Hell's Kitchen;1026470;5;448;46;W  46 ST;10036;448 W  46 ST;True;True;False;False;False;0.213878367;21.38783668
Manhattan;Hell's Kitchen;1025158;5;336;49;W  49 ST;10019;336 W  49 ST;True;True;False;False;False;0.229558572;22.95585719
Manhattan;Chelsea-Hudson Yards;1013489;4;389;8;8 AVE;10001;389 8 AVE;True;False;False;True;True;0.701386086;70.13860863
Manhattan;Midtown South-Flatiron-Union Square;1016279;;11;22;E  22 ST;10010;11 E  22 ST;True;False;False;False;True;0.676032015;67.60320154
Manhattan;Chelsea-Hudson Yards;1012814;5;450;25;W  25 ST;10001;450 W  25 ST;True;False;True;False;False;0.17000413;17.00041303
Manhattan;Upper West Side (Central);1030719;7;251;74;W  74 ST;10023;251 W  74 ST;True;True;True;False;False;0.599755286;59.97552862
Manhattan;Upper West Side (Central);1030146;6;120;76;W  76 ST;10023;120 W  76 ST;True;False;True;False;True;0.334769541;33.47695414
Manhattan;Midtown South-Flatiron-Union Square;1016240;7;155;5;5 AVE;10010;155 5 AVE;True;False;False;False;True;0.820188842;82.01888415
Manhattan;Midtown-Times Square;1017186;5;231;MADISON;MADISON AVE;10016;231 MADISON AVE;True;True;True;False;False;0.215971246;21.59712463
Manhattan;Upper West Side (Central);1030079;4;120;75;W  75 ST;10023;120 W  75 ST;True;True;True;False;False;0.155196892;15.51968925
Manhattan;Chelsea-Hudson Yards;1013789;5;;;;;;True;True;True;False;False;0.737151736;73.71517362
Manhattan;Upper West Side-Lincoln Square;1028245;5;16;68;W  68 ST;10023;16 W  68 ST;True;True;True;False;False;0.127126368;12.71263684
Manhattan;Hell's Kitchen;1026511;5;452;47;W  47 ST;10036;452 W  47 ST;True;True;True;False;False;0.219653966;21.96539657
Manhattan;Gramercy;1019525;4;213;15;E  15 ST;10003;213 E  15 ST;True;True;True;False;False;0.208874893;20.8874893
Manhattan;Chelsea-Hudson Yards;1012630;3.5;;;;;;True;True;True;False;False;0.10303039;10.30303903
Manhattan;Upper West Side (Central);1031482;4;52;88;W  88 ST;10024;52 W  88 ST;True;True;False;False;False;0.142631243;14.26312432
Manhattan;Upper West Side-Lincoln Square;1030431;5;240;72;W  72 ST;10023;240 W  72 ST;True;False;False;False;True;0.566193044;56.6193044
Manhattan;Chelsea-Hudson Yards;1012296;7;513;20;W  20 ST;10011;513 W  20 ST;True;False;False;True;True;0.818781592;81.87815919
Manhattan;Midtown South-Flatiron-Union Square;1015696;2;1177;BROADWAY;BROADWAY;10001;1177 BROADWAY;True;False;True;False;False;0.829896806;82.98968063
Manhattan;Midtown-Times Square;1022663;14;151;46;W  46 ST;10036;151 W  46 ST;True;False;True;False;False;0.890307419;89.03074188
Manhattan;Upper West Side-Lincoln Square;1030511;5;243;72;W  72 ST;10023;243 W  72 ST;True;True;False;False;False;0.562265201;56.22652008
Manhattan;Chelsea-Hudson Yards;1013032;6;;;;;;True;True;True;False;False;0.164022182;16.40221818
Manhattan;Hell's Kitchen;1025034;3;;;;;;True;True;True;False;False;0.094930854;9.493085387
Manhattan;Upper West Side-Lincoln Square;1029656;4;144;70;W  70 ST;10023;144 W  70 ST;True;True;True;False;False;0.156124057;15.61240569
Manhattan;Upper West Side (Central);1031017;4;24;RIVERSIDE;RIVERSIDE DR;10023;24 RIVERSIDE DR;True;True;False;False;False;0.112597299;11.25972991
Manhattan;Chelsea-Hudson Yards;1012882;2;466;10;10 AVE;10018;466 10 AVE;True;False;False;False;True;0.745928587;74.59285873
Manhattan;Gramercy;1020485;4;343;18;E  18 ST;10003;343 E  18 ST;True;True;True;False;False;0.080271634;8.027163407
Manhattan;Gramercy;1017950;4;3;GRAMERCY;GRAMERCY PARK W;10003;3 GRAMERCY PARK W;True;True;True;False;False;0.099011963;9.901196255
Manhattan;Midtown-Times Square;1015263;4;150;38;W  38 ST;10018;150 W  38 ST;True;False;False;False;True;0.726720234;72.67202338
Manhattan;Hell's Kitchen;1025076;5;672;9;9 AVE;10036;672 9 AVE;True;False;False;False;True;0.657941195;65.79411945
Manhattan;Midtown-Times Square;1014412;16;212;35;W  35 ST;10001;212 W  35 ST;False;False;False;False;False;0.910868202;91.08682025
Manhattan;Upper West Side-Lincoln Square;1028553;4;;;;;;True;True;False;False;False;0.12622432;12.62243203
Manhattan;Gramercy;1018189;13;140;28;E  28 ST;10016;140 E  28 ST;True;False;True;False;True;0.650195459;65.01954587
Manhattan;Midtown-Times Square;1023758;16;128;CENTRAL;CENTRAL PARK S;10019;128 CENTRAL PARK S;True;False;False;False;True;0.758425878;75.84258781
Manhattan;Upper West Side (Central);1030998;4;;;;;;True;True;False;False;False;0.097239993;9.723999344
Manhattan;Chelsea-Hudson Yards;1013315;5;316;22;W  22 ST;10011;316 W  22 ST;True;True;True;False;False;0.10484909;10.48490898
Manhattan;Hell's Kitchen;1025083;3;343;46;W  46 ST;10036;343 W  46 ST;True;True;True;False;False;0.650393227;65.03932274
Manhattan;Hell's Kitchen;1027002;4;544;48;W  48 ST;10036;544 W  48 ST;True;False;True;False;False;0.558774944;55.87749441
Manhattan;Hell's Kitchen;1025413;5;311;54;W  54 ST;10019;311 W  54 ST;True;True;True;False;False;0.626200547;62.62005468
Manhattan;Gramercy;1019570;4;226;18;E  18 ST;10003;226 E  18 ST;True;True;True;False;False;0.113046825;11.30468252
Manhattan;Hell's Kitchen;1026788;5;433;54;W  54 ST;10019;433 W  54 ST;True;True;True;False;False;0.168207496;16.82074962
Manhattan;Upper West Side-Lincoln Square;1028539;6;221;COLUMBUS;COLUMBUS AVE;10023;221 COLUMBUS AVE;True;True;False;False;False;0.73286729;73.286729
Manhattan;Gramercy;1019516;2;;;;;;True;True;True;False;False;0.455810858;45.58108578
Manhattan;Midtown-Times Square;1023451;6;131;56;W  56 ST;10019;131 W  56 ST;True;False;False;False;True;0.756132654;75.6132654
Manhattan;Upper West Side-Lincoln Square;1028557;4;25;70;W  70 ST;10023;25 W  70 ST;True;True;False;False;False;0.154541948;15.4541948
Manhattan;Hell's Kitchen;1025107;6;312;48;W  48 ST;10036;312 W  48 ST;True;True;True;False;False;0.194674215;19.46742148
Manhattan;Upper West Side (Central);1030131;4;113;75;W  75 ST;10023;113 W  75 ST;True;True;True;False;False;0.145212377;14.52123771
Manhattan;Upper West Side-Lincoln Square;1029753;4;125;70;W  70 ST;10023;125 W  70 ST;True;False;False;False;True;0.150502026;15.05020259
Manhattan;Upper West Side (Central);1028746;5;51;75;W  75 ST;10023;51 W  75 ST;True;True;True;False;False;0.221294441;22.12944408
Manhattan;Hell's Kitchen;1013649;5;316;39;W  39 ST;10018;316 W  39 ST;True;False;False;False;True;0.211581517;21.15815174
Manhattan;Upper West Side (Central);1031296;4;47;84;W  84 ST;10024;47 W  84 ST;True;True;True;False;False;0.104285053;10.42850527
Manhattan;Upper West Side (Central);1031746;3;;;;;;True;True;True;False;False;0.114230248;11.42302479
Manhattan;Upper West Side (Central);1031018;17;31;RIVERSIDE;RIVERSIDE DR;10023;31 RIVERSIDE DR;True;False;False;False;False;0.701360863;70.13608626
Manhattan;Upper West Side-Lincoln Square;1030545;8;202;74;W  74 ST;10023;202 W  74 ST;True;False;False;False;True;0.697637778;69.76377784
Manhattan;Chelsea-Hudson Yards;1012849;1;402;34;W  34 ST;10001;402 W  34 ST;True;False;False;False;True;0.798930538;79.89305381
Manhattan;Upper West Side-Lincoln Square;1028943;4;108;69;W  69 ST;10023;108 W  69 ST;True;True;True;False;False;0.100932827;10.09328267
Manhattan;Midtown South-Flatiron-Union Square;1015467;6;35;19;W  19 ST;10011;35 W  19 ST;True;False;False;False;True;0.72718057;72.71805695
Manhattan;Chelsea-Hudson Yards;1014199;7;;;;;;True;False;False;False;True;0.515144867;51.51448674
Manhattan;Chelsea-Hudson Yards;1013211;5;333;19;W  19 ST;10011;333 W  19 ST;True;True;False;False;False;0.220301323;22.03013225
Manhattan;Midtown South-Flatiron-Union Square;1015311;4;;;;;;True;True;False;False;False;0.139588003;13.95880025
